id, Date, Own Capital, Assets, Long Term Liabilities, Current Liabilities, Current Asset, Non Current Asset, Long Credits
2688, 2014-05-13, 131027182.94, 746326775.29, 7367332.14, 3290733.45, 64830439.32, 65611667.25, 87686118.51
2689, 2014-05-14, 159531904.30, 1122568180.85, 5883682.18, 2231343.91, 54362047.07, 93662428.75, 64705867.12
2690, 2014-05-15, 169270857.42, 1181075081.19, 6825510.95, 7578050.90, 48313845.11, 71898240.92, 42956911.34
2691, 2014-05-16, 162398762.84, 1104353801.91, 5445862.56, 3875006.39, 50436458.28, 57888146.66, 11270663.21
2692, 2014-05-17, 161997121.75, 1200098536.48, 5572953.02, 2731881.71, 31131692.72, 65785093.10, 82898191.50
2693, 2014-05-18, 169488260.01, 1059144793.91, 6834472.88, 5749150.93, 68583714.56, 57384859.58, 41516443.03
2694, 2014-05-19, 142256597.51, 942211056.61, 6220088.85, 7506568.43, 73422432.05, 54866799.31, 10400277.31
2695, 2014-05-20, 141308318.38, 974304688.20, 5635627.71, 8050186.88, 28105778.87, 23553402.27, 78050517.36
2696, 2014-05-21, 153222313.84, 769450221.62, 5510206.86, 2203111.37, 66320512.30, 61054461.02, 85123748.18
2697, 2014-05-22, 136424638.76, 736522842.29, 7868844.29, 7596038.52, 77247304.65, 18563480.43, 42877458.15
2698, 2014-05-23, 132181568.20, 995517330.59, 7005938.02, 2486867.04, 55500940.86, 53483041.93, 69617372.22
2699, 2014-05-24, 143911911.41, 785817142.89, 6817654.78, 2317969.46, 43183941.98, 15554116.89, 28093228.55
2700, 2014-05-25, 186713003.79, 1186745853.40, 7334234.19, 1343529.72, 93356856.79, 64725650.13, 66308849.98
2701, 2014-05-26, 186671037.55, 1015576767.60, 6294034.55, 6055152.15, 80775235.53, 79109386.64, 59809416.68
2702, 2014-05-27, 140044396.30, 778711152.02, 6620333.97, 3772027.68, 83927917.39, 13815858.33, 25566779.26
2703, 2014-05-28, 185513935.39, 732585794.07, 5318208.37, 3504546.27, 48565649.87, 87713560.22, 58606211.64
2704, 2014-05-29, 142153359.05, 1210641885.78, 8729391.00, 2631018.60, 68195218.94, 93078276.79, 66483691.70
2705, 2014-05-30, 166504717.58, 719122683.16, 4962397.33, 8584739.21, 17951104.96, 42159200.73, 27254627.29
2706, 2014-05-31, 179001154.21, 993208639.85, 5881457.34, 5140235.04, 19362848.14, 71634930.11, 57119810.22
2707, 2014-06-01, 171079528.04, 944271328.67, 5853433.19, 2045692.26, 82441612.53, 31675059.39, 12013100.75
2708, 2014-06-02, 188827886.12, 1104880900.47, 4191692.41, 8895730.09, 83931410.25, 43442736.18, 72098928.46
2709, 2014-06-03, 182531403.55, 925796250.38, 7151204.78, 6067534.75, 16455793.64, 57755507.21, 53886858.73
2710, 2014-06-04, 177021030.36, 1073657489.19, 4057546.85, 9060360.85, 57075924.06, 60647940.42, 10485855.85
2711, 2014-06-05, 158874141.38, 867522536.23, 4931578.34, 6658660.89, 28008794.13, 53496892.33, 58081646.94
2712, 2014-06-06, 188612203.52, 755227669.13, 5688115.59, 3777788.80, 48927577.44, 57069879.64, 85169289.79
2713, 2014-06-07, 151182492.22, 749436984.81, 6464277.62, 4251463.26, 68811994.99, 63425543.06, 42470737.82
2714, 2014-06-08, 188682974.55, 1187753029.41, 5429473.45, 2262613.96, 82528258.32, 80896187.32, 66242957.66
2715, 2014-06-09, 151385274.50, 853556165.74, 5385416.00, 7902494.24, 69869012.70, 39041453.42, 89590560.01
2716, 2014-06-10, 144699852.82, 1011505919.89, 5988988.29, 4788743.52, 23164395.61, 71730577.41, 77790327.46
2717, 2014-06-11, 161764811.54, 1138068848.66, 6065577.96, 2417300.14, 28794598.87, 30564503.30, 57702877.06
2718, 2014-06-12, 150422721.19, 1011734826.14, 4689869.45, 3697695.07, 26589271.38, 61998959.07, 20587255.40
2719, 2014-06-13, 175832165.52, 1034706704.97, 6452708.58, 8095136.51, 71730798.24, 33977634.74, 89976735.44
2720, 2014-06-14, 138229178.52, 870877962.11, 6695561.05, 4490761.97, 49600468.42, 92648287.62, 67179882.05
2721, 2014-06-15, 187460458.51, 834688374.66, 7704551.31, 7655012.39, 77825224.75, 39682434.42, 62432555.16
2722, 2014-06-16, 158891141.92, 1268176706.49, 5606596.03, 4468790.49, 69914335.81, 28076875.16, 62259441.67
2723, 2014-06-17, 139589010.58, 970199269.30, 6098694.58, 5177013.86, 43145001.86, 62410911.05, 27179185.44
2724, 2014-06-18, 154228947.01, 985412808.53, 7904802.74, 6987436.77, 79384561.85, 66193019.72, 71383035.69
2725, 2014-06-19, 154840785.47, 726202866.33, 6556314.94, 4109183.46, 47003412.66, 84986001.56, 71346765.97
2726, 2014-06-20, 162678622.32, 955071614.68, 5240035.06, 8702078.82, 62496546.72, 16633364.58, 82113469.19
2727, 2014-06-21, 155568201.56, 888242894.60, 7574770.79, 9036375.83, 36491626.03, 66629783.66, 68719583.40
2728, 2014-06-22, 140020885.32, 827911312.84, 6107126.83, 6145462.97, 68239945.86, 92018533.80, 21732963.88
2729, 2014-06-23, 153032084.42, 900536276.09, 6892946.76, 5551374.10, 87570575.62, 27481828.09, 40541690.31
2730, 2014-06-24, 138024360.63, 718345383.25, 7024115.19, 2635388.22, 35824961.56, 16065565.53, 13520136.00
2731, 2014-06-25, 163851006.75, 1217096552.10, 6510000.32, 2454720.29, 85016726.51, 22085496.64, 54312017.36
2732, 2014-06-26, 132506235.33, 1247260116.44, 5134289.55, 7773355.32, 78515796.41, 40726708.48, 71762936.49
2733, 2014-06-27, 156532450.18, 927140374.37, 4962102.02, 1944995.62, 55780218.25, 37781272.18, 58480343.83
2734, 2014-06-28, 156006340.66, 1261208664.14, 5490209.65, 5815580.69, 28971759.83, 45583082.49, 85952769.09
2735, 2014-06-29, 159630402.87, 955224874.84, 5530029.31, 7739713.98, 61175717.74, 88193979.13, 45643361.93
2736, 2014-06-30, 156221661.17, 742508892.72, 7600345.62, 5701010.67, 45939508.46, 38515661.39, 66343347.09
2737, 2014-07-01, 144104714.16, 1264375292.78, 6068600.57, 5299978.51, 89308692.08, 49910396.19, 47486208.84
2738, 2014-07-02, 187787766.49, 765069797.39, 8501452.72, 2112827.95, 82585830.45, 81968819.08, 61650575.05
2739, 2014-07-03, 153568174.07, 1073492117.44, 5684214.87, 4591110.16, 73681850.88, 62213767.56, 40051236.93
2740, 2014-07-04, 142401532.85, 901314956.60, 6252072.22, 7825943.57, 69391037.54, 35147175.65, 62797351.46
2741, 2014-07-05, 137372462.75, 775220626.43, 4354550.16, 5081936.61, 93081236.08, 51100808.61, 18701976.78
2742, 2014-07-06, 166514195.98, 1043639788.06, 6159410.79, 3339955.13, 64411546.95, 15768055.69, 78640591.70
2743, 2014-07-07, 158661661.78, 713069167.17, 6097415.54, 7510930.77, 64512478.16, 44974866.93, 80389473.63
2744, 2014-07-08, 129095556.59, 945606214.52, 5898143.05, 3146909.66, 23452798.14, 36574372.44, 31146590.86
2745, 2014-07-09, 168610072.81, 742051808.56, 5375684.09, 2948171.36, 28085954.18, 44408846.44, 57276602.25
2746, 2014-07-10, 151974187.81, 1230718854.17, 7037919.83, 2011835.88, 63198628.69, 41095351.46, 35846318.49
2747, 2014-07-11, 177620981.65, 1095635357.59, 7165059.78, 8539127.89, 26909844.36, 66731506.54, 77205988.09
2748, 2014-07-12, 160706259.33, 977305965.69, 6065423.62, 9081125.39, 60531710.47, 34608786.91, 40399856.54
2749, 2014-07-13, 138300537.32, 806970164.47, 6230042.26, 4995803.16, 38833646.35, 41112867.24, 41350223.95
2750, 2014-07-14, 151327283.76, 1207235602.69, 5377141.36, 8589268.97, 24833580.51, 31847757.74, 82582648.95
2751, 2014-07-15, 176765210.17, 834199616.69, 7221276.96, 3024605.86, 13506938.73, 90127414.99, 82592618.04
2752, 2014-07-16, 133531071.09, 739573506.67, 5346037.84, 8884676.16, 24343462.94, 36610841.67, 62095525.05
2753, 2014-07-17, 179933599.32, 1157695676.67, 5877239.82, 4034472.69, 24579158.61, 25881516.62, 49845272.76
2754, 2014-07-18, 146722216.01, 1228347900.74, 6848929.18, 8972707.42, 71262952.95, 45852903.10, 83419389.36
2755, 2014-07-19, 152321569.20, 1029089020.57, 6395037.10, 6943621.70, 27282705.67, 85745437.18, 68391095.72
2756, 2014-07-20, 155223500.08, 805882995.60, 4625205.58, 5879819.88, 22979047.75, 19936949.29, 36762584.49
2757, 2014-07-21, 145469657.54, 811097691.93, 5737679.92, 2394592.47, 52008427.70, 30047500.14, 33719435.13
2758, 2014-07-22, 151345911.82, 1030146123.61, 7050513.16, 9178338.83, 52363024.15, 71598874.03, 20535837.66
2759, 2014-07-23, 167536917.69, 887159217.98, 6435611.35, 2381671.23, 46816884.76, 37732534.92, 46375211.97
2760, 2014-07-24, 152939032.95, 1232724617.70, 5265762.83, 8234913.28, 63020101.58, 16124077.96, 58780647.97
2761, 2014-07-25, 146252974.43, 787499471.62, 5684745.09, 8617249.15, 57716741.05, 83448726.43, 27253392.44
2762, 2014-07-26, 151614454.88, 963310366.00, 5870324.56, 4990572.80, 42929825.67, 52191255.35, 40894876.38
2763, 2014-07-27, 152615669.91, 971341578.16, 4970236.19, 8330844.56, 72785001.65, 92375809.07, 36299430.53
2764, 2014-07-28, 128845711.08, 839580800.24, 6052874.35, 1554842.76, 63664613.59, 55255625.95, 55763359.36
2765, 2014-07-29, 169016043.99, 1011588813.10, 6824134.99, 8294602.89, 63449278.82, 84085170.33, 80201900.34
2766, 2014-07-30, 170795497.79, 1139117008.80, 6834946.86, 1728230.08, 13369344.38, 53090406.87, 44770243.23
2767, 2014-07-31, 128409893.04, 833164555.06, 6407592.84, 7614830.28, 66320286.77, 74326228.32, 49100134.63
2768, 2014-08-01, 135539588.35, 973295812.67, 5488614.89, 3062885.74, 45594281.56, 23736000.27, 81440319.30
2769, 2014-08-02, 155207047.13, 1045816122.98, 6584982.78, 1457474.11, 39984265.35, 65938932.36, 52231049.11
2770, 2014-08-03, 165164049.68, 1079006299.77, 7565715.65, 8513831.92, 89361120.49, 87117970.37, 77923000.55
2771, 2014-08-04, 133867872.04, 876461098.15, 4793117.61, 5026495.28, 49459505.46, 79756822.53, 36905942.04
2772, 2014-08-05, 150919612.02, 1063012563.02, 5388741.96, 4712652.81, 30002397.43, 78890493.39, 67154353.93
2773, 2014-08-06, 132493577.87, 1132004537.58, 5495229.12, 5651707.20, 59754241.94, 50218978.65, 13901014.33
2774, 2014-08-07, 186004826.30, 1215958218.95, 8727729.93, 3579110.42, 62424910.75, 76185857.98, 66222473.32
2775, 2014-08-08, 137619703.77, 1197750168.72, 6256394.82, 1409814.69, 87482539.51, 55626728.50, 67850169.78
2776, 2014-08-09, 136738880.19, 1191389912.45, 7068950.21, 8321025.39, 80087136.76, 14808874.42, 67355640.31
2777, 2014-08-10, 137878445.97, 794793150.91, 6121099.58, 5919323.78, 14907498.03, 43253612.23, 65796866.37
2778, 2014-08-11, 164760942.42, 1258293225.91, 7620213.27, 8119275.09, 53625341.87, 43086155.08, 72051618.72
2779, 2014-08-12, 167293352.05, 1085168509.98, 5459004.49, 6957527.11, 75342480.56, 56893908.92, 34666227.88
2780, 2014-08-13, 173301177.27, 1090084459.33, 5607335.17, 4798488.16, 50481054.01, 75009424.23, 84767544.14
2781, 2014-08-14, 175789540.13, 865962701.68, 6025234.45, 4881055.56, 65925905.47, 86992230.49, 88763128.46
2782, 2014-08-15, 189322403.54, 790950427.49, 7207318.06, 3226228.91, 72271700.22, 93513064.65, 42580051.76
2783, 2014-08-16, 179229480.43, 933003394.77, 6245234.55, 8625872.98, 55498785.96, 50224607.73, 88551829.80
2784, 2014-08-17, 134673749.54, 1103993280.29, 7167377.39, 3480161.89, 91919957.32, 13946597.46, 23506006.90
2785, 2014-08-18, 148595558.77, 1044047418.24, 8461628.47, 1815833.10, 48253306.44, 81348802.03, 20848174.27
2786, 2014-08-19, 191604902.74, 1124696801.58, 6023637.72, 3135458.16, 33202102.60, 56907541.98, 51182200.69
2787, 2014-08-20, 141224632.29, 1208373051.88, 6521281.25, 3218050.06, 39945897.21, 32579499.69, 24949232.70
2788, 2014-08-21, 183061695.42, 957383285.54, 5222158.38, 5132525.36, 93095289.02, 58506243.18, 33779016.02
2789, 2014-08-22, 190776271.26, 960858371.82, 5306651.50, 1813400.88, 47997084.79, 55792885.67, 65480540.31
2790, 2014-08-23, 169640293.55, 830263148.31, 5214782.31, 2298709.95, 54279153.43, 79781328.01, 63377698.48
2791, 2014-08-24, 138817400.48, 1205326640.43, 6114256.32, 7232011.38, 78478572.01, 44386980.85, 19227689.10
2792, 2014-08-25, 191169298.34, 994225895.38, 6196041.96, 1707334.44, 89952061.87, 76573076.32, 18458871.07
2793, 2014-08-26, 147222379.49, 1258462693.61, 6815750.19, 5263660.09, 67764505.17, 84056953.15, 11721162.81
2794, 2014-08-27, 137206685.82, 1151045219.13, 6481068.89, 3652936.42, 64512229.74, 52247306.23, 44600935.02
2795, 2014-08-28, 190640830.36, 1080696735.93, 7363654.02, 2066815.25, 36137662.22, 60009867.70, 14200253.29
2796, 2014-08-29, 166882202.96, 971804291.79, 5503845.36, 2079235.63, 29543486.70, 32347404.46, 39955128.51
2797, 2014-08-30, 160132882.63, 1064127879.31, 7076889.08, 7313264.97, 85662555.42, 85840147.32, 11532323.17
2798, 2014-08-31, 171856887.47, 1225843348.82, 7253020.89, 6085204.99, 67811934.07, 93587016.65, 67596809.01
2799, 2014-09-01, 157454034.19, 1071487330.04, 5386356.11, 7047960.85, 45354184.77, 84021942.76, 29188988.32
2800, 2014-09-02, 150191585.08, 790136433.82, 6041722.47, 5407275.54, 55894031.26, 73066087.90, 59862566.27
2801, 2014-09-03, 143718181.36, 767765596.01, 8283263.34, 8634385.91, 37433828.49, 69065247.40, 37779008.32
2802, 2014-09-04, 159767775.52, 1234472805.06, 6420130.87, 5816959.94, 63215879.45, 24475121.02, 83482338.31
2803, 2014-09-05, 168947351.07, 1113310921.07, 5823484.57, 2056548.06, 39853711.11, 46598763.06, 58863855.12
2804, 2014-09-06, 163120732.22, 877325832.70, 5595112.03, 8889743.12, 28129461.52, 54236672.18, 11369348.32
2805, 2014-09-07, 171499511.72, 818511977.54, 6685444.33, 4453360.55, 16165866.83, 23034900.36, 60821590.94
2806, 2014-09-08, 134482090.26, 1079834088.25, 5645889.91, 3202111.60, 64202713.36, 52136933.61, 27896133.02
2807, 2014-09-09, 178037153.41, 1163378542.39, 5940817.25, 9142291.45, 76631873.26, 65536642.64, 29512668.55
2808, 2014-09-10, 165506851.88, 1106029220.77, 7608264.41, 8646313.63, 32156192.28, 60554513.01, 50238988.99
2809, 2014-09-11, 179303004.82, 1156823133.87, 6305018.27, 4571737.52, 20017049.76, 28725675.62, 71369276.28
2810, 2014-09-12, 173680351.46, 942693817.28, 6489699.38, 4379575.03, 22918252.89, 33777730.88, 56022921.28
2811, 2014-09-13, 178319714.36, 1119355082.71, 5324516.85, 6935688.57, 28526315.67, 23423261.89, 50326818.67
2812, 2014-09-14, 158110726.69, 1216801328.70, 5752063.45, 4637942.32, 37828068.22, 83881129.69, 35777016.93
2813, 2014-09-15, 185411023.56, 1217332790.86, 6253471.91, 8891262.65, 61349116.80, 87237338.18, 44574979.67
2814, 2014-09-16, 191680412.42, 1217538137.19, 7237159.17, 8044552.65, 23967542.97, 30006430.15, 17738105.35
2815, 2014-09-17, 144320738.08, 906627842.40, 5341534.54, 6796410.20, 72740451.36, 74811323.81, 35569582.30
2816, 2014-09-18, 172764079.25, 1008231975.96, 4492929.89, 2785520.99, 56941223.37, 51538968.84, 51561825.67
2817, 2014-09-19, 172420994.61, 1013768109.02, 5153089.92, 3582367.05, 56008621.27, 64052442.66, 18668007.32
2818, 2014-09-20, 186885896.96, 1157780120.17, 7989643.79, 2353560.89, 44945926.91, 64734262.40, 45700776.16
2819, 2014-09-21, 151278093.30, 879531763.98, 5313971.45, 7636027.06, 89346841.23, 86496639.99, 73961925.82
2820, 2014-09-22, 141738298.74, 935351368.15, 6792495.81, 5934036.35, 33066737.05, 37846068.71, 39117390.44
2821, 2014-09-23, 135518974.94, 789474254.78, 5758643.71, 9286445.30, 48537782.31, 42910101.48, 24184161.29
2822, 2014-09-24, 157410494.77, 1198715255.90, 6491406.07, 3706280.65, 56379883.74, 81990089.68, 26444803.29
2823, 2014-09-25, 164453945.75, 1135551399.87, 6576951.59, 3728770.81, 15138229.14, 24776715.56, 32811225.95
2824, 2014-09-26, 184131574.89, 1184738871.10, 6839207.69, 7900942.39, 49043250.46, 12901295.85, 35816397.43
2825, 2014-09-27, 182620241.61, 1105397341.25, 5719315.04, 8353778.86, 78675968.81, 27956454.26, 62660599.49
2826, 2014-09-28, 162163755.12, 773517917.56, 6091837.49, 5267173.79, 20831809.78, 89820742.12, 28799257.68
2827, 2014-09-29, 137227446.77, 908170589.60, 7530766.78, 4264280.82, 87614482.50, 58752864.72, 31334763.07
2828, 2014-09-30, 178363798.07, 1182009869.22, 6586326.96, 9008673.53, 61697726.43, 58572755.75, 63772084.76
2829, 2014-10-01, 170347296.23, 795771180.15, 7071679.20, 7141027.75, 51784877.53, 71331565.68, 79305312.60
2830, 2014-10-02, 162496022.19, 728377688.85, 5804382.81, 3160509.29, 66079657.46, 40487681.34, 76064616.95
2831, 2014-10-03, 136747116.01, 977641148.33, 4254658.31, 2637610.04, 54752042.17, 45206707.61, 19087188.23
2832, 2014-10-04, 156054258.81, 1207396324.34, 5451604.38, 8853547.66, 56609537.09, 61048371.41, 81823456.29
2833, 2014-10-05, 151071939.38, 921752433.12, 5435394.95, 1454822.67, 78300502.44, 58965907.29, 80422872.50
2834, 2014-10-06, 173410624.10, 849904623.40, 7947449.52, 3552459.17, 67058988.55, 23868695.07, 25079006.67
2835, 2014-10-07, 188887527.03, 897888834.19, 6095872.05, 1705899.83, 78805726.04, 19710777.85, 45701848.66
2836, 2014-10-08, 163956143.92, 865464649.34, 5288667.11, 6968893.69, 34507036.24, 42548656.27, 20960616.05
2837, 2014-10-09, 131756876.74, 1041672742.77, 7955653.80, 3245154.79, 18658045.78, 42919207.73, 51148244.14
2838, 2014-10-10, 180994308.64, 1111054661.09, 5901044.37, 7614289.98, 78352491.93, 13221981.74, 21231372.41
2839, 2014-10-11, 148743421.98, 960004270.95, 5815529.20, 7799612.90, 68986577.31, 25120212.68, 84492017.61
2840, 2014-10-12, 134212385.45, 835978027.32, 6762813.61, 6884009.59, 79999765.40, 45563944.94, 60847790.01
2841, 2014-10-13, 162393255.74, 1111036409.34, 4904690.82, 1922009.07, 43715374.59, 76527533.66, 10474513.61
2842, 2014-10-14, 140885934.84, 1245690543.28, 5988050.07, 1498462.07, 31520567.04, 45995765.93, 65929790.80
2843, 2014-10-15, 175577499.29, 1166580295.52, 5356588.95, 4416678.42, 24288615.36, 82627375.81, 30562196.71
2844, 2014-10-16, 181661205.21, 1223721608.20, 7726529.56, 3068090.72, 50402495.31, 56039572.04, 64192698.30
2845, 2014-10-17, 182015925.22, 1033847379.94, 5295061.43, 5591050.81, 67493427.96, 34920899.20, 12057688.49
2846, 2014-10-18, 172258468.44, 1119149799.42, 9155267.78, 7235985.39, 32404974.76, 76422085.67, 70614011.60
2847, 2014-10-19, 159419905.28, 879380280.92, 5985212.22, 8451493.47, 20559752.52, 16970673.69, 58903701.81
2848, 2014-10-20, 151389718.57, 1271504520.17, 4607791.90, 9305762.79, 92708826.93, 71017336.40, 68537565.22
2849, 2014-10-21, 192215179.08, 1267676275.40, 5755967.75, 5965222.33, 82507199.65, 91790793.37, 27180384.08
2850, 2014-10-22, 155702359.70, 914897650.74, 5014214.86, 8780498.91, 23234613.82, 51576102.71, 62294006.40
2851, 2014-10-23, 183740389.36, 734861336.82, 7355565.05, 5177308.39, 60912938.51, 80569779.04, 77163558.88
2852, 2014-10-24, 153599873.17, 786843331.65, 5665634.63, 1939192.34, 73591604.60, 85259439.34, 75412332.32
2853, 2014-10-25, 173745236.55, 1283203491.43, 6002109.92, 7907902.31, 21347198.03, 73473270.79, 33626261.91
2854, 2014-10-26, 135432859.01, 1157652996.87, 7315452.15, 4355500.95, 56875450.12, 28242830.58, 42457415.46
2855, 2014-10-27, 148238907.10, 1260580349.83, 6440283.79, 5508936.93, 48593298.57, 87469676.82, 38507009.85
2856, 2014-10-28, 139119945.41, 907705856.79, 5040852.48, 3675566.83, 17547059.98, 76061965.62, 35302326.50
2857, 2014-10-29, 161739647.30, 924985802.31, 6810860.69, 7065267.93, 34610000.29, 57135011.14, 61496627.23
2858, 2014-10-30, 144214160.67, 1006198723.92, 5614827.86, 6886541.40, 16171176.21, 86141408.06, 52905259.62
2859, 2014-10-31, 154865987.83, 1134574936.95, 5373526.22, 3381462.27, 75474744.14, 26806361.30, 82997427.64
2860, 2014-11-01, 157515866.82, 1271154142.21, 7385981.72, 9193569.30, 47746549.07, 45630118.80, 14700633.59
2861, 2014-11-02, 151655019.65, 735015914.19, 6383412.17, 8345886.62, 63515152.32, 89414645.26, 76388020.64
2862, 2014-11-03, 135409517.62, 853100026.22, 6119605.92, 3049621.83, 59201514.62, 89778593.25, 18875529.48
2863, 2014-11-04, 139029021.70, 757128324.04, 5716308.38, 6735858.68, 85632252.52, 29526148.34, 38600318.83
2864, 2014-11-05, 131433055.93, 1118938485.58, 6471757.70, 7817827.54, 32800299.76, 23294865.28, 34491063.80
2865, 2014-11-06, 139990592.67, 1242065095.12, 5619667.37, 2731430.68, 33328243.78, 58899934.75, 78869276.79
2866, 2014-11-07, 166309050.36, 982642247.41, 8579880.30, 2256648.00, 85614054.65, 55273789.63, 16492228.06
2867, 2014-11-08, 140556716.97, 1023891347.52, 6466862.45, 4253784.26, 58823063.77, 43508115.46, 35935810.45
2868, 2014-11-09, 143302579.05, 974573004.56, 7428154.13, 8583418.32, 75649439.95, 66422757.72, 56384703.54
2869, 2014-11-10, 191854594.21, 1125356327.25, 7697992.37, 8520499.60, 30203639.58, 35257121.66, 27893379.43
2870, 2014-11-11, 187023996.15, 791433408.43, 4954666.45, 8750072.22, 67516854.12, 71034844.10, 16113240.22
2871, 2014-11-12, 142405541.18, 877849965.03, 6409292.68, 8081033.13, 39876713.55, 70227562.48, 55586027.83
2872, 2014-11-13, 139386744.16, 957866535.27, 6590390.52, 1614007.97, 73739447.02, 92404368.88, 65085645.51
