date, own_capital, borrowed_capital, assets, lt_liabilities, current_liability, current_asset, non_current_assets, long_credits
2015-03-17, 45677733.80, 4395183.67, 29519917.58, 3174357974.52, 3161874326.74, 6681050.67, 22838866.90, 12483647.78
2015-03-18, 106792251.21, -15310776.52, 46176702.55, 1675558518.66, 1668288698.59, -7219423.05, 53396125.61, 7269820.07
2015-03-19, 166050828.89, -8802750.48, 90348531.64, 1228685118.05, 1224011164.21, 7323117.20, 83025414.44, 4673953.85
2015-03-20, 96990715.16, 14991500.65, 66957784.98, 3233700235.76, 3228136574.00, 18462427.39, 48495357.58, 5563661.76
2015-03-21, 188519832.54, 30257505.88, 82237881.01, 699898531.03, 683583282.13, -12022035.26, 94259916.27, 16315248.90
2015-03-22, 189772234.93, 1252586.86, 77833696.72, 4096681336.69, 4086264786.87, -17052420.74, 94886117.47, 10416549.82
2015-03-23, 47274375.36, -13466643.70, 29125688.04, 7584738535.96, 7577925881.11, 5488500.35, 23637187.68, 6812654.85
2015-03-24, 79825361.59, 13873867.69, 65884324.58, 7036242122.98, 7031132361.99, 25971643.79, 39912680.79, 5109760.98
2015-03-25, 197187029.19, 24997390.80, 87202922.64, 3077193284.01, 3070788754.91, -11390591.95, 98593514.59, 6404529.09
2015-03-26, 116319862.97, -10773909.21, 80913583.64, 3200315051.70, 3209366224.80, 22753652.16, 58159931.48, -9051173.10
2015-03-27, 87130047.59, -2222140.87, 70228441.70, 8248572595.35, 8235999175.47, 26663417.91, 43565023.79, 12573419.89
2015-03-28, 100507592.60, 25126683.17, 49330392.17, 7181125231.79, 7172271019.79, -923404.13, 50253796.30, 8854212.00
2015-03-29, 134389894.73, 27820318.76, 91042784.19, 6435795382.97, 6422068342.18, 23847836.83, 67194947.37, 13727040.78
2015-03-30, 116105120.63, 9416989.55, 72300657.70, 445606975.46, 429767601.76, 14248097.39, 58052560.32, 15839373.71
2015-03-31, 170208955.30, 2725487.04, 108656922.89, 7427350857.06, 7432844790.09, 23552445.24, 85104477.65, -5493933.02
2015-04-01, 78670268.49, 28193729.24, 68852170.87, 7262479314.81, 7262526640.17, 29517036.63, 39335134.24, -47325.36
2015-04-02, 199635506.88, -13814281.16, 90691985.45, 2771375763.64, 2782786168.70, -9125768.00, 99817753.44, -11410405.05
2015-04-03, 104087736.53, -16897428.02, 52637392.67, 4360051447.92, 4372987479.13, 593524.40, 52043868.26, -12936031.21
2015-04-04, 91257019.12, 6794015.88, 67641349.97, 6457613358.98, 6461307416.50, 22012840.41, 45628509.56, -3694057.51
2015-04-05, 80800175.76, -19530375.88, 38684754.86, 7494195345.20, 7489639742.80, -1715333.01, 40400087.88, 4555602.40
2015-04-06, 103339607.36, 24160901.05, 78718949.32, 9674828454.56, 9672830655.59, 27049145.64, 51669803.68, 1997798.97
2015-04-07, 77448256.09, 29108397.88, 38690299.33, 7013266330.02, 7010325476.16, -33828.71, 38724128.04, 2940853.86
2015-04-08, 160336015.23, 30308620.25, 109884083.24, 2693529431.94, 2702173348.13, 29716075.62, 80168007.61, -8643916.19
2015-04-09, 104650431.74, 21262179.26, 37677009.01, 8786977031.55, 8798546824.07, -14648206.86, 52325215.87, -11569792.53
2015-04-10, 144177521.78, -12786126.11, 63873402.69, 3333198993.99, 3321662351.06, -8215358.20, 72088760.89, 11536642.93
2015-04-11, 96427978.13, 11891287.21, 38263669.85, 1193369911.82, 1192362018.46, -9950319.22, 48213989.06, 1007893.36
2015-04-12, 180102068.16, -5393615.29, 119809905.09, 3466016089.68, 3458427459.15, 29758871.01, 90051034.08, 7588630.54
2015-04-13, 80475949.16, 19301149.54, 51643431.59, 7282039032.73, 7290065123.65, 11405457.01, 40237974.58, -8026090.92
2015-04-14, 47708641.52, -15637052.05, 52332919.05, 6208942913.63, 6192119747.43, 28478598.28, 23854320.76, 16823166.20
2015-04-15, 100938846.06, 24342426.17, 61324833.63, 462378302.87, 445744579.27, 10855410.60, 50469423.03, 16633723.60
2015-04-16, 186838626.27, 21673678.59, 76821800.35, 3501236724.26, 3500333857.15, -16597512.79, 93419313.13, 902867.11
2015-04-17, 134016653.25, 2782858.53, 81856506.02, 4119771999.36, 4121202178.17, 14848179.40, 67008326.63, -1430178.81
2015-04-18, 159592725.52, 26804407.30, 68842547.04, 2938248731.01, 2949916757.57, -10953815.72, 79796362.76, -11668026.57
2015-04-19, 43826582.95, -18036636.51, 7778548.19, 9212900665.24, 9212026545.56, -14134743.29, 21913291.47, 874119.68
2015-04-20, 154723718.89, 19605556.09, 81529299.08, 7366663351.99, 7354596829.24, 4167439.64, 77361859.44, 12066522.75
2015-04-21, 61056425.43, 28579533.36, 59478826.47, 537206728.76, 518240312.06, 28950613.75, 30528212.71, 18966416.69
2015-04-22, 166052654.26, -3857039.17, 67902829.65, 9645055203.27, 9629576702.05, -15123497.48, 83026327.13, 15478501.22
2015-04-23, 166238650.17, 2470869.21, 66182858.96, 4783220252.65, 4777224741.29, -16936466.13, 83119325.09, 5995511.36
2015-04-24, 105127948.98, 23204450.06, 39154739.96, 400964804.06, 408128747.98, -13409234.53, 52563974.49, -7163943.92
2015-04-25, 189971646.62, 10820563.25, 123598224.90, 1566007877.86, 1549268308.73, 28612401.59, 94985823.31, 16739569.13
2015-04-26, 90976700.69, 25868758.72, 44160306.76, 7051416469.77, 7043391952.37, -1328043.58, 45488350.34, 8024517.40
2015-04-27, 183877965.95, -9464527.98, 119505954.45, 7690058211.95, 7690018456.68, 27566971.48, 91938982.97, 39755.28
2015-04-28, 122676648.16, -17183123.50, 48377618.69, 6112287112.48, 6116832664.39, -12960705.39, 61338324.08, -4545551.91
2015-04-29, 160196761.10, 17591777.39, 106294141.49, 3296735157.79, 3284140117.92, 26195760.94, 80098380.55, 12595039.87
2015-04-30, 186713685.03, 5747790.98, 121059694.32, 8128222488.94, 8132297553.01, 27702851.81, 93356842.52, -4075064.07
2015-05-01, 102478623.25, 24502713.02, 44388183.03, 9954803921.16, 9950078488.30, -6851128.59, 51239311.62, 4725432.86
2015-05-02, 50560638.62, -16966827.30, 6426799.22, 4795391512.88, 4794626002.96, -18853520.09, 25280319.31, 765509.92
2015-05-03, 76537348.03, -6357362.26, 59681089.03, 1363502255.83, 1375263293.88, 21412415.01, 38268674.02, -11761038.05
2015-05-04, 112099932.30, -8963487.75, 81295702.09, 5159401026.52, 5172724638.82, 25245735.94, 56049966.15, -13323612.29
2015-05-05, 185354956.28, -13274983.86, 75485863.27, 1080255252.46, 1089436322.15, -17191614.87, 92677478.14, -9181069.69
2015-05-06, 126979843.94, 7580181.99, 87106272.19, 6757018629.46, 6750103667.05, 23616350.22, 63489921.97, 6914962.42
2015-05-07, 123219575.15, 28273007.98, 48863730.57, 2455927728.25, 2458866019.81, -12746057.01, 61609787.57, -2938291.56
2015-05-08, 90521400.65, 12577482.14, 65540591.46, 8755276066.08, 8754554617.02, 20279891.13, 45260700.33, 721449.06
2015-05-09, 109840609.67, -19851676.16, 60336414.98, 2833033652.48, 2829212331.18, 5416110.14, 54920304.84, 3821321.30
2015-05-10, 85711114.08, 7778784.72, 47602980.11, 4813955590.71, 4812835254.51, 4747423.07, 42855557.04, 1120336.20
2015-05-11, 174926957.81, 25187453.42, 70771262.39, 793572838.46, 798002479.30, -16692216.52, 87463478.91, -4429640.83
2015-05-12, 86970754.06, -14000814.74, 63818778.02, 979032563.46, 979632093.63, 20333400.99, 43485377.03, -599530.17
2015-05-13, 158256321.90, -16214697.21, 61919460.45, 338616276.34, 337846230.98, -17208700.50, 79128160.95, 770045.36
2015-05-14, 135243330.02, 23976343.24, 62096464.27, 3930390198.41, 3912797095.23, -5525200.75, 67621665.01, 17593103.17
2015-05-15, 94467954.43, 22686551.19, 77574252.73, 2304390247.13, 2292454616.53, 30340275.52, 47233977.21, 11935630.60
2015-05-16, 153822245.61, 17913075.01, 106441165.24, 7567517553.36, 7558794444.36, 29530042.44, 76911122.81, 8723109.00
2015-05-17, 126887127.61, 2870644.26, 82929627.27, 2843723509.66, 2852489087.06, 19486063.46, 63443563.81, -8765577.40
2015-05-18, 111068754.53, 13398070.39, 35999623.06, 2972041542.49, 2955961717.57, -19534754.21, 55534377.27, 16079824.92
2015-05-19, 118437915.29, 24252287.75, 43797957.48, 8025387021.52, 8026502653.99, -15421000.17, 59218957.65, -1115632.47
2015-05-20, 63244853.70, -16032166.00, 38557438.37, 1997067447.47, 1999116985.89, 6935011.52, 31622426.85, -2049538.42
2015-05-21, 73548313.85, -13077041.68, 50250507.54, 6653812291.56, 6635250894.77, 13476350.61, 36774156.93, 18561396.79
2015-05-22, 140532752.51, 6996008.81, 73376083.37, 5836603510.17, 5826957613.30, 3109707.11, 70266376.26, 9645896.87
2015-05-23, 148867980.83, 21644051.94, 62510879.94, 6798351697.55, 6795795414.86, -11923110.48, 74433990.42, 2556282.69
2015-05-24, 183018810.42, -10496226.61, 96534081.23, 9346534791.63, 9354250404.40, 5024676.02, 91509405.21, -7715612.77
2015-05-25, 140041022.45, 13779548.30, 63114524.43, 4562569381.61, 4566764195.30, -6905986.79, 70020511.22, -4194813.69
2015-05-26, 82578716.93, 8060304.93, 23157973.62, 6710173742.51, 6715329490.93, -18131384.84, 41289358.46, -5155748.41
2015-05-27, 165832483.11, 1587105.79, 72376067.09, 7203035141.65, 7207365410.79, -10540174.47, 82916241.56, -4330269.13
2015-05-28, 161501036.21, -6354299.97, 73185990.30, 185947305.23, 196133635.11, -7564527.81, 80750518.11, -10186329.89
2015-05-29, 114148786.13, 22721687.06, 72645314.50, 48485468.32, 50821213.24, 15570921.44, 57074393.06, -2335744.92
2015-05-30, 180511629.77, -2554775.55, 72027552.66, 307417052.23, 315154856.24, -18228262.22, 90255814.89, -7737804.01
2015-05-31, 115693292.51, -11347646.04, 43180718.82, 8765425778.17, 8770754838.88, -14665927.44, 57846646.25, -5329060.70
2015-06-01, 43756426.43, -20538150.86, 5694084.29, 9423729598.74, 9415383118.86, -16184128.92, 21878213.22, 8346479.87
2015-06-02, 153864531.61, -13582002.43, 80490367.98, 6903446672.21, 6913961894.43, 3558102.18, 76932265.81, -10515222.21
2015-06-03, 180654305.56, -3614220.21, 75355990.86, 8542292445.04, 8532561297.47, -14971161.92, 90327152.78, 9731147.57
2015-06-04, 109967360.58, 5767997.88, 62252937.02, 8226311671.36, 8215896522.48, 7269256.73, 54983680.29, 10415148.88
2015-06-05, 127268867.31, 29187606.42, 49318354.20, 6852878954.32, 6860775984.35, -14316079.46, 63634433.66, -7897030.03
2015-06-06, 201079151.78, 20636084.36, 100677412.43, 6165497522.23, 6145683622.38, 137836.54, 100539575.89, 19813899.85
2015-06-07, 56556437.78, 9351042.86, 49546503.60, 4525375702.54, 4510230041.83, 21268284.71, 28278218.89, 15145660.72
2015-06-08, 116331692.75, 4812050.55, 50069459.55, 1780690057.99, 1763021395.64, -8096386.82, 58165846.37, 17668662.36
2015-06-09, 195256757.65, 9546014.31, 122123510.57, 1677125320.48, 1689845457.30, 24495131.74, 97628378.83, -12720136.83
2015-06-10, 164757445.20, -2945170.73, 110711870.43, 4549836668.53, 4559861583.61, 28333147.82, 82378722.60, -10024915.08
2015-06-11, 178568473.90, 6113521.76, 95057865.21, 3878656305.05, 3860657655.20, 5773628.26, 89284236.95, 17998649.85
2015-06-12, 184622058.63, 11084085.98, 91444215.27, 8972974476.84, 8981572881.28, -866814.05, 92311029.32, -8598404.44
2015-06-13, 47103163.65, -8444866.11, 11387208.77, 6463897911.17, 6464079857.97, -12164373.05, 23551581.83, -181946.81
2015-06-14, 162147877.31, 19309017.51, 86891266.95, 6793889637.02, 6796343170.85, 5817328.29, 81073938.65, -2453533.83
2015-06-15, 55837677.58, 10648418.67, 14327259.73, 2891681983.93, 2872583823.78, -13591579.06, 27918838.79, 19098160.15
2015-06-16, 117273665.97, 26573514.53, 78204070.61, 3300624184.06, 3289573017.67, 19567237.63, 58636832.98, 11051166.39
2015-06-17, 139864018.66, -7205310.01, 78665218.94, 4645067739.13, 4636128671.79, 8733209.60, 69932009.33, 8939067.34
2015-06-18, 115855824.34, 17383110.67, 41268612.81, 8298287909.92, 8277383469.00, -16659299.36, 57927912.17, 20904440.93
2015-06-19, 97855910.10, 30183672.65, 68998842.57, 3507456887.45, 3518397519.42, 20070887.52, 48927955.05, -10940631.98
2015-06-20, 82529220.25, 24276268.31, 54466697.33, 5871417121.74, 5853811339.76, 13202087.21, 41264610.13, 17605781.98
2015-06-21, 168716373.48, 6011458.41, 114387903.75, 3691263659.43, 3704485700.13, 30029717.02, 84358186.74, -13222040.70
2015-06-22, 98943118.40, -6186498.57, 43925908.53, 3476094560.71, 3473180388.93, -5545650.66, 49471559.20, 2914171.78
2015-06-23, 103082218.00, 22120137.72, 58518777.29, 2825533638.75, 2824579119.94, 6977668.29, 51541109.00, 954518.81
2015-06-24, 106071563.98, 20364921.12, 66131030.54, 4458922406.09, 4458591766.63, 13095248.55, 53035781.99, 330639.45
2015-06-25, 162174670.78, 13023495.22, 68730379.85, 2625732435.37, 2638324323.40, -12356955.54, 81087335.39, -12591888.03
2015-06-26, 55005477.20, 19837744.50, 56836002.34, 8890187957.88, 8869550114.20, 29333263.74, 27502738.60, 20637843.68
2015-06-27, 142344158.79, -14432974.77, 80689638.10, 9165622702.35, 9164511648.92, 9517558.70, 71172079.40, 1111053.42
2015-06-28, 42834963.04, 15314343.92, 29293759.92, 8172314683.48, 8154634566.61, 7876278.39, 21417481.52, 17680116.87
2015-06-29, 81979370.79, -17805381.66, 56164513.07, 4805016256.85, 4812857668.14, 15174827.67, 40989685.40, -7841411.29
2015-06-30, 87934177.00, 10412483.12, 67234845.89, 3085829819.58, 3098171763.08, 23267757.39, 43967088.50, -12341943.50
2015-07-01, 181777056.74, -9798236.63, 84610762.01, 1520813044.37, 1525909230.88, -6277766.36, 90888528.37, -5096186.51
2015-07-02, 59152722.71, -19616909.11, 45399019.03, 3186555083.29, 3176576252.03, 15822657.67, 29576361.36, 9978831.26
2015-07-03, 92459247.12, 4667280.74, 56038752.93, 5682093534.81, 5685728629.02, 9809129.37, 46229623.56, -3635094.21
2015-07-04, 65777571.44, -13657938.94, 42034657.46, 6593883301.65, 6586316374.67, 9145871.74, 32888785.72, 7566926.98
2015-07-05, 149656688.68, 12976335.31, 58707420.20, 4864025341.37, 4851433441.65, -16120924.14, 74828344.34, 12591899.72
2015-07-06, 48669240.86, 19448793.00, 52088568.18, 10184413671.36, 10165770031.36, 27753947.74, 24334620.43, 18643640.01
2015-07-07, 186202516.16, 4700035.17, 112975464.95, 8680302244.13, 8662552920.01, 19874206.87, 93101258.08, 17749324.13
2015-07-08, 65519209.38, 10680056.54, 13660304.71, 1418884481.28, 1419458956.13, -19099299.98, 32759604.69, -574474.85
2015-07-09, 94665490.63, 4351157.68, 65893009.16, 440285455.87, 447161233.62, 18560263.85, 47332745.31, -6875777.75
2015-07-10, 168346264.70, -6644404.55, 67965233.32, 2337041170.89, 2339268456.68, -16207899.03, 84173132.35, -2227285.79
2015-07-11, 114244522.96, -3995817.23, 40209154.89, 9535983156.35, 9548022804.46, -16913106.59, 57122261.48, -12039648.11
2015-07-12, 61481437.38, -15735799.11, 14371249.23, 9986847370.28, 9982824452.78, -16369469.46, 30740718.69, 4022917.50
2015-07-13, 199551240.06, 1958147.57, 95558768.37, 7186586627.60, 7173384442.72, -4216851.66, 99775620.03, 13202184.88
2015-07-14, 181373686.01, 17771556.77, 94935905.77, 3310084231.11, 3298662031.57, 4249062.77, 90686843.01, 11422199.54
2015-07-15, 146932814.34, 3152323.64, 87580999.73, 9628656946.88, 9619309747.09, 14114592.56, 73466407.17, 9347199.79
2015-07-16, 60217070.51, 4098643.58, 51749381.60, 9815445611.31, 9802617208.79, 21640846.35, 30108535.25, 12828402.51
2015-07-17, 116421537.94, -19851747.57, 85993951.80, 2741605444.21, 2754139178.08, 27783182.83, 58210768.97, -12533733.88
2015-07-18, 138552860.02, 31047009.81, 62756347.32, 4888618372.35, 4897421423.29, -6520082.69, 69276430.01, -8803050.94
2015-07-19, 119335152.79, 12014809.08, 69180164.67, 5841229355.18, 5832027556.23, 9512588.28, 59667576.39, 9201798.95
2015-07-20, 174255153.36, -1033186.56, 88123441.28, 1179662647.42, 1179988582.24, 995864.60, 87127576.68, -325934.82
2015-07-21, 79017338.16, 12956949.10, 48017494.35, 6447516743.21, 6459419849.76, 8508825.28, 39508669.08, -11903106.54
2015-07-22, 78432526.11, -3329224.29, 70792693.39, 3688955618.46, 3669767908.31, 31576430.34, 39216263.06, 19187710.15
2015-07-23, 88537070.63, 19390638.70, 46423965.74, 556587674.99, 543231086.62, 2155430.43, 44268535.31, 13356588.37
2015-07-24, 145351112.31, 20051336.89, 83963034.13, 880620765.74, 865672922.45, 11287477.97, 72675556.15, 14947843.28
2015-07-25, 162233761.21, 22970946.15, 70840813.50, 823878838.14, 836216672.27, -10276067.10, 81116880.60, -12337834.14
2015-07-26, 186757941.01, 24271983.60, 102411404.76, 469774512.37, 467203615.95, 9032434.26, 93378970.50, 2570896.42
2015-07-27, 195729488.05, 9034344.85, 104018220.57, 1252032283.66, 1262558617.29, 6153476.55, 97864744.02, -10526333.63
2015-07-28, 126287666.81, 22422729.89, 49584834.58, 8987939358.11, 8989940976.15, -13558998.83, 63143833.40, -2001618.05
2015-07-29, 180859515.38, 20702573.48, 114018827.49, 3921599262.94, 3933422548.40, 23589069.80, 90429757.69, -11823285.46
2015-07-30, 180623700.17, 15401888.05, 77846386.20, 1260246108.72, 1249414940.47, -12465463.89, 90311850.09, 10831168.25
2015-07-31, 180701675.30, 19423353.75, 91409990.46, 853667606.00, 867286786.56, 1059152.81, 90350837.65, -13619180.56
2015-08-01, 51005495.25, -16392869.70, 49317358.25, 9048126154.30, 9045431353.96, 23814610.62, 25502747.63, 2694800.34
2015-08-02, 84681463.24, 17462029.04, 45003192.37, 4251206794.69, 4245227638.51, 2662460.75, 42340731.62, 5979156.19
2015-08-03, 189564558.32, -3364562.08, 101738347.90, 7047811609.99, 7055555075.58, 6956068.74, 94782279.16, -7743465.59
2015-08-04, 160135337.49, 24041290.78, 76347575.22, 479883026.75, 484741282.45, -3720093.52, 80067668.74, -4858255.70
2015-08-05, 93195642.16, -18947328.52, 36074938.63, 4125298292.70, 4111544832.01, -10522882.45, 46597821.08, 13753460.69
2015-08-06, 89281416.90, -4667605.14, 75916325.99, 7257537418.82, 7258291821.48, 31275617.54, 44640708.45, -754402.66
2015-08-07, 96427819.42, -5634308.46, 58343924.34, 7589889724.05, 7576620063.78, 10130014.63, 48213909.71, 13269660.27
2015-08-08, 77342151.91, 18800361.04, 45280635.52, 91423247.87, 77476027.36, 6609559.57, 38671075.96, 13947220.52
2015-08-09, 77375457.57, 26993147.97, 70055967.38, 932155445.83, 934982800.73, 31368238.60, 38687728.78, -2827354.90
2015-08-10, 101047767.57, 10611879.68, 32052408.88, 5888180250.10, 5869786735.08, -18471474.91, 50523883.79, 18393515.02
2015-08-11, 56650484.80, 24756179.28, 47587769.67, 9821924703.52, 9814376143.02, 19262527.27, 28325242.40, 7548560.50
2015-08-12, 194221541.09, -4446934.41, 119746289.65, 1560132598.80, 1542197913.08, 22635519.10, 97110770.54, 17934685.71
2015-08-13, 168772089.08, 27443628.31, 114703755.52, 4560512683.63, 4561085487.04, 30317710.98, 84386044.54, -572803.41
2015-08-14, 71308560.13, 16226125.15, 22017897.55, 4303430989.11, 4290911624.68, -13636382.51, 35654280.06, 12519364.43
2015-08-15, 80132511.27, -590654.53, 50461155.38, 1125799868.82, 1110263720.98, 10394899.74, 40066255.63, 15536147.84
2015-08-16, 191649909.47, 9785103.28, 93946324.26, 2771971881.65, 2765503283.32, -1878630.47, 95824954.73, 6468598.32
2015-08-17, 49839322.54, 29141653.05, 51146511.38, 9150934418.34, 9147423081.46, 26226850.11, 24919661.27, 3511336.88
2015-08-18, 125195340.43, 9414581.50, 65186135.17, 3151390958.67, 3148362501.48, 2588464.96, 62597670.22, 3028457.19
2015-08-19, 101885629.68, 27880217.86, 30710491.53, 2770275313.76, 2767116016.48, -20232323.31, 50942814.84, 3159297.28
2015-08-20, 62444771.64, 27587891.20, 37639764.64, 10241992656.32, 10241028971.18, 6417378.82, 31222385.82, 963685.14
2015-08-21, 183979686.38, 2068659.17, 108018805.68, 6520592071.64, 6505892471.95, 16028962.49, 91989843.19, 14699599.69
2015-08-22, 184198018.31, -18433847.80, 108582088.22, 9780255759.24, 9763783162.96, 16483079.07, 92099009.16, 16472596.28
2015-08-23, 184350126.82, -11330883.84, 80143766.89, 963357372.13, 945582525.82, -12031296.52, 92175063.41, 17774846.31
2015-08-24, 96663485.25, -11655629.44, 60179020.23, 762096209.69, 752090939.16, 11847277.60, 48331742.62, 10005270.53
2015-08-25, 43859838.17, 24080685.40, 47831140.23, 3843048257.40, 3838928633.71, 25901221.15, 21929919.09, 4119623.69
2015-08-26, 52692936.43, 5172994.12, 15374587.73, 10308456147.28, 10296175146.53, -10971880.48, 26346468.22, 12281000.75
